event_file,eeg_file,total_votes_received,fraction_of_yes,Split
0000103_20352,0000103,1,1.0,train
0000103_20480,0000103,1,1.0,train
0000103_21504,0000103,1,1.0,train
0000103_21632,0000103,1,1.0,train
0000103_21760,0000103,1,1.0,train
0000103_22272,0000103,1,0.0,train
0000103_23040,0000103,1,1.0,train
0000103_23168,0000103,1,1.0,train
0000103_23296,0000103,1,1.0,train
0000103_23808,0000103,1,1.0,train
0000103_23936,0000103,1,0.0,train
0000103_24064,0000103,1,1.0,train
0000103_24192,0000103,1,0.0,train
0000103_24320,0000103,1,1.0,train
0000103_24448,0000103,1,1.0,train
0000103_24960,0000103,1,0.0,train
0000103_25088,0000103,1,1.0,train
0000103_25216,0000103,1,1.0,train
0000103_25344,0000103,1,1.0,train
0000103_25472,0000103,1,1.0,train
0000103_25600,0000103,1,1.0,train
0000103_25856,0000103,1,0.0,train
0000103_25984,0000103,1,1.0,train
0000103_26112,0000103,1,1.0,train
0000103_26240,0000103,1,1.0,train
0000103_26752,0000103,1,1.0,train
0000103_26880,0000103,1,1.0,train
0000103_27008,0000103,1,0.0,train
0000103_27648,0000103,1,1.0,train
0000103_27776,0000103,1,1.0,train
0000103_27904,0000103,1,1.0,train
0000103_28032,0000103,1,1.0,train
0000103_28160,0000103,1,1.0,train
0000103_28288,0000103,1,1.0,train
0000103_28544,0000103,1,1.0,train
0000103_28672,0000103,1,1.0,train
0000103_28928,0000103,1,1.0,train
0000103_29056,0000103,1,1.0,train
0000103_29440,0000103,1,1.0,train
0000103_29568,0000103,1,1.0,train
0000103_29696,0000103,1,1.0,train
0000103_29824,0000103,1,1.0,train
0000103_29952,0000103,1,1.0,train
0000103_30336,0000103,1,1.0,train
0000103_30464,0000103,1,1.0,train
0000103_30720,0000103,1,0.0,train
0000103_30848,0000103,1,0.0,train
0000103_31360,0000103,1,1.0,train
0000103_31488,0000103,1,1.0,train
0000103_31616,0000103,1,1.0,train
0000103_31744,0000103,1,1.0,train
0000103_31872,0000103,1,1.0,train
0000103_32000,0000103,1,1.0,train
0000103_32128,0000103,1,1.0,train
0000103_32640,0000103,1,1.0,train
0000103_32768,0000103,1,1.0,train
0000103_33024,0000103,1,1.0,train
0000103_33152,0000103,1,1.0,train
0000103_33280,0000103,1,1.0,train
0000103_33408,0000103,1,0.0,train
0000103_33664,0000103,1,1.0,train
0000103_33792,0000103,1,0.0,train
0000103_33920,0000103,1,1.0,train
0000103_34048,0000103,1,1.0,train
0000103_34176,0000103,1,1.0,train
0000103_34304,0000103,1,1.0,train
0000103_34432,0000103,1,1.0,train
0000103_34560,0000103,1,1.0,train
0000103_34688,0000103,1,1.0,train
0000103_34816,0000103,1,0.0,train
0000103_35200,0000103,1,1.0,train
0000103_35328,0000103,1,1.0,train
0000103_35584,0000103,1,1.0,train
0000103_35712,0000103,1,1.0,train
0000103_36224,0000103,1,0.0,train
0000103_36736,0000103,1,0.0,train
0000103_37248,0000103,1,1.0,train
0000103_37376,0000103,1,1.0,train
0000103_37504,0000103,1,1.0,train
0000103_37632,0000103,1,1.0,train
0000103_37760,0000103,1,1.0,train
0000103_37888,0000103,1,1.0,train
0000103_38016,0000103,1,1.0,train
0000103_40064,0000103,1,1.0,train
0000103_40192,0000103,1,1.0,train
0000103_40320,0000103,1,1.0,train
0000103_40448,0000103,1,1.0,train
0000103_40576,0000103,1,1.0,train
0000103_40832,0000103,1,1.0,train
0000103_40960,0000103,1,1.0,train
0000103_41088,0000103,1,1.0,train
0000103_41216,0000103,1,1.0,train
0000103_42112,0000103,1,0.0,train
0000103_42880,0000103,1,0.0,train
0000103_43648,0000103,1,0.0,train
0000103_43904,0000103,1,1.0,train
0000103_44032,0000103,1,1.0,train
0000103_44160,0000103,1,1.0,train
0000103_44416,0000103,1,1.0,train
0000103_44544,0000103,1,1.0,train
0000103_44672,0000103,1,1.0,train
0000103_44800,0000103,1,1.0,train
0000103_44928,0000103,1,1.0,train
0000103_45056,0000103,1,0.0,train
0000103_45568,0000103,1,1.0,train
0000103_45696,0000103,1,1.0,train
0000103_45824,0000103,1,1.0,train
0000103_46080,0000103,1,0.0,train
0000103_46208,0000103,1,0.0,train
0000103_46336,0000103,1,1.0,train
0000103_46464,0000103,1,1.0,train
0000103_46976,0000103,1,1.0,train
0000103_47104,0000103,1,1.0,train
0000103_47232,0000103,1,1.0,train
0000103_47360,0000103,1,1.0,train
0000103_47488,0000103,1,1.0,train
0000103_47872,0000103,1,1.0,train
0000103_48000,0000103,1,1.0,train
0000103_48128,0000103,1,1.0,train
0000103_48256,0000103,1,1.0,train
0000103_48384,0000103,1,1.0,train
0000103_48512,0000103,1,1.0,train
0000103_48640,0000103,1,1.0,train
0000103_49280,0000103,1,1.0,train
0000103_49408,0000103,1,1.0,train
0000103_49536,0000103,1,1.0,train
0000103_49664,0000103,1,0.0,train
0000103_49792,0000103,1,1.0,train
0000103_49920,0000103,1,1.0,train
0000103_50048,0000103,1,1.0,train
0000103_50944,0000103,1,0.0,train
0000103_51072,0000103,1,1.0,train
0000103_51200,0000103,1,1.0,train
0000103_51328,0000103,1,1.0,train
0000103_51456,0000103,1,0.0,train
0000103_51712,0000103,1,0.0,train
0000103_52224,0000103,1,1.0,train
0000103_52352,0000103,1,1.0,train
0000103_52480,0000103,1,1.0,train
0000103_52864,0000103,1,1.0,train
0000103_52992,0000103,1,1.0,train
0000103_53376,0000103,1,0.0,train
0000103_54016,0000103,1,0.0,train
0000103_54400,0000103,1,1.0,train
0000103_54912,0000103,1,0.0,train
0000103_55040,0000103,1,1.0,train
0000103_55168,0000103,1,1.0,train
0000103_55296,0000103,1,1.0,train
0000103_55552,0000103,1,0.0,train
0000103_56192,0000103,1,1.0,train
0000103_56320,0000103,1,1.0,train
0000103_56448,0000103,1,1.0,train
0000103_56576,0000103,1,0.0,train
0000103_56704,0000103,1,1.0,train
0000103_56832,0000103,1,1.0,train
0000103_57088,0000103,1,0.0,train
0000103_57600,0000103,1,1.0,train
0000103_57728,0000103,1,1.0,train
0000103_57856,0000103,1,1.0,train
0000103_57984,0000103,1,1.0,train
0000103_58112,0000103,1,1.0,train
0000103_58240,0000103,1,1.0,train
0000103_58368,0000103,1,1.0,train
0000103_58496,0000103,1,1.0,train
0000103_58752,0000103,1,0.0,train
0000103_58880,0000103,1,0.0,train
0000103_59008,0000103,1,0.0,train
0000103_59136,0000103,1,1.0,train
0000103_59264,0000103,1,1.0,train
0000103_59648,0000103,1,1.0,train
0000103_59776,0000103,1,1.0,train
0000103_59904,0000103,1,1.0,train
0000103_60032,0000103,1,1.0,train
0000103_60160,0000103,1,1.0,train
0000103_60288,0000103,1,1.0,train
0000103_60544,0000103,1,1.0,train
0000103_60672,0000103,1,1.0,train
0000103_60800,0000103,1,1.0,train
0000103_60928,0000103,1,1.0,train
0000103_61056,0000103,1,1.0,train
0000103_61184,0000103,1,1.0,train
0000103_61696,0000103,1,1.0,train
0000103_61824,0000103,1,1.0,train
0000103_61952,0000103,1,1.0,train
0000103_62336,0000103,1,1.0,train
0000103_62464,0000103,1,1.0,train
0000103_62592,0000103,1,1.0,train
0000103_62720,0000103,1,1.0,train
0000103_62848,0000103,1,1.0,train
0000103_62976,0000103,1,1.0,train
0000103_63104,0000103,1,1.0,train
0000103_63232,0000103,1,1.0,train
0000103_63488,0000103,1,0.0,train
0000103_63616,0000103,1,1.0,train
0000103_63744,0000103,1,1.0,train
0000103_63872,0000103,1,1.0,train
0000103_64000,0000103,1,1.0,train
0000103_64128,0000103,1,1.0,train
0000103_64640,0000103,1,0.0,train
0000103_64768,0000103,1,1.0,train
0000103_64896,0000103,1,1.0,train
0000103_65024,0000103,1,1.0,train
0000103_65152,0000103,1,1.0,train
0000103_65280,0000103,1,1.0,train
0000103_65408,0000103,1,1.0,train
0000103_65536,0000103,1,1.0,train
0000103_65920,0000103,1,0.0,train
0000103_66048,0000103,1,1.0,train
0000103_66176,0000103,1,1.0,train
0000103_66304,0000103,1,1.0,train
0000103_66432,0000103,1,1.0,train
0000103_66560,0000103,1,1.0,train
0000103_66688,0000103,1,1.0,train
0000103_66816,0000103,1,1.0,train
0000103_66944,0000103,1,1.0,train
0000103_67072,0000103,1,1.0,train
0000103_67200,0000103,1,1.0,train
0000103_67328,0000103,1,1.0,train
0000103_67712,0000103,1,0.0,train
0000103_67840,0000103,1,0.0,train
0000103_68224,0000103,1,1.0,train
0000103_68352,0000103,1,1.0,train
0000103_68480,0000103,1,1.0,train
0000103_68736,0000103,1,1.0,train
0000103_68864,0000103,1,1.0,train
0000103_68992,0000103,1,1.0,train
0000103_69120,0000103,1,1.0,train
0000103_69248,0000103,1,1.0,train
0000103_69504,0000103,1,1.0,train
0000103_69632,0000103,1,1.0,train
0000103_69760,0000103,1,0.0,train
0000103_70144,0000103,1,0.0,train
0000103_70656,0000103,1,0.0,train
0000103_71168,0000103,1,0.0,train
0000103_72960,0000103,1,0.0,train
0000103_74496,0000103,1,0.0,train
0000103_74624,0000103,1,1.0,train
0000103_74752,0000103,1,1.0,train
0000103_74880,0000103,1,0.0,train
0000103_75136,0000103,1,0.0,train
0000103_75264,0000103,1,1.0,train
0000103_75392,0000103,1,1.0,train
0000103_75520,0000103,1,1.0,train
0000103_75776,0000103,1,1.0,train
0000103_75904,0000103,1,1.0,train
0000103_76032,0000103,1,1.0,train
0000103_76160,0000103,1,1.0,train
0000103_76928,0000103,1,1.0,train
0000103_77056,0000103,1,1.0,train
0000103_77312,0000103,1,1.0,train
0000103_77568,0000103,1,0.0,train
0000103_77696,0000103,1,1.0,train
0000103_77824,0000103,1,1.0,train
0000103_77952,0000103,1,1.0,train
0000103_78208,0000103,1,0.0,train
0000103_78592,0000103,1,0.0,train
0000103_78976,0000103,1,1.0,train
0000103_79104,0000103,1,1.0,train
0000103_79616,0000103,1,0.0,train
0000103_80128,0000103,1,0.0,train
0000103_80640,0000103,1,0.0,train
0000103_80768,0000103,1,1.0,train
0000103_80896,0000103,1,1.0,train
0000103_81792,0000103,1,0.0,train
0000103_82048,0000103,1,1.0,train
0000103_82176,0000103,1,1.0,train
0000103_82304,0000103,1,1.0,train
0000103_82432,0000103,1,1.0,train
0000103_82560,0000103,1,1.0,train
0000103_82816,0000103,1,1.0,train
0000103_82944,0000103,1,1.0,train
0000103_83072,0000103,1,1.0,train
0000103_83200,0000103,1,1.0,train
0000103_83328,0000103,1,1.0,train
0000103_83456,0000103,1,1.0,train
0000103_83584,0000103,1,1.0,train
0000103_83968,0000103,1,0.0,train
0000103_84352,0000103,1,0.0,train
0000103_84608,0000103,1,1.0,train
0000103_84736,0000103,1,1.0,train
0000103_84864,0000103,1,1.0,train
0000103_84992,0000103,1,1.0,train
0000103_85120,0000103,1,1.0,train
0000103_85248,0000103,1,1.0,train
0000103_85504,0000103,1,1.0,train
0000103_85632,0000103,1,0.0,train
0000103_86656,0000103,1,0.0,train
0000103_87168,0000103,1,1.0,train
0000103_87296,0000103,1,1.0,train
0000103_87424,0000103,1,1.0,train
0000103_87552,0000103,1,1.0,train
0000103_87680,0000103,1,1.0,train
0000103_87808,0000103,1,1.0,train
0000103_88448,0000103,1,1.0,train
0000103_88576,0000103,1,0.0,train
0000103_88704,0000103,1,0.0,train
0000103_88832,0000103,1,1.0,train
0000103_88960,0000103,1,1.0,train
0000103_89984,0000103,1,0.0,train
0000103_90112,0000103,1,0.0,train
0000103_90368,0000103,1,1.0,train
0000103_90752,0000103,1,0.0,train
0000103_90880,0000103,1,1.0,train
0000103_91008,0000103,1,1.0,train
0000103_91136,0000103,1,1.0,train
0000103_91264,0000103,1,1.0,train
0000103_91392,0000103,1,0.0,train
0000103_91776,0000103,1,0.0,train
0000103_92032,0000103,1,0.0,train
0000103_92288,0000103,1,1.0,train
0000103_92416,0000103,1,1.0,train
0000103_92544,0000103,1,1.0,train
0000103_92672,0000103,1,1.0,train
0000103_92800,0000103,1,1.0,train
0000103_93056,0000103,1,0.0,train
0000103_93696,0000103,1,0.0,train
0000103_94592,0000103,1,0.0,train
0000103_94720,0000103,1,0.0,train
0000103_95232,0000103,1,1.0,train
0000103_95488,0000103,1,1.0,train
0000103_95616,0000103,1,1.0,train
0000103_95872,0000103,1,1.0,train
0000103_96000,0000103,1,0.0,train
0000103_96256,0000103,1,1.0,train
0000103_96896,0000103,1,1.0,train
0000103_97024,0000103,1,1.0,train
0000103_97280,0000103,1,1.0,train
0000103_97920,0000103,1,1.0,train
0000103_98048,0000103,1,1.0,train
0000103_98688,0000103,1,0.0,train
0000103_99584,0000103,1,0.0,train
0000103_99712,0000103,1,1.0,train
0000103_100480,0000103,1,0.0,train
0000103_100864,0000103,1,0.0,train
0000103_100992,0000103,1,0.0,train
0000103_101120,0000103,1,0.0,train
0000103_101376,0000103,1,0.0,train
0000103_103040,0000103,1,0.0,train
0000103_103168,0000103,1,0.0,train
0000103_104576,0000103,1,0.0,train
0000103_104704,0000103,1,0.0,train
0000103_105216,0000103,1,0.0,train
0000103_106240,0000103,1,0.0,train
0000103_106368,0000103,1,0.0,train
0000103_108032,0000103,1,0.0,train
0000103_108160,0000103,1,1.0,train
0000103_108288,0000103,1,1.0,train
0000103_108416,0000103,1,1.0,train
0000103_108544,0000103,1,1.0,train
0000103_108672,0000103,1,1.0,train
0000103_108800,0000103,1,1.0,train
0000103_108928,0000103,1,1.0,train
0000103_109312,0000103,1,0.0,train
0000103_109696,0000103,1,0.0,train
0000103_109952,0000103,1,1.0,train
0000103_110080,0000103,1,1.0,train
0000103_110336,0000103,1,0.0,train
0000103_110720,0000103,1,0.0,train
0000103_111104,0000103,1,0.0,train
0000103_111232,0000103,1,0.0,train
0000103_111616,0000103,1,1.0,train
0000103_111744,0000103,1,1.0,train
0000103_112256,0000103,1,1.0,train
0000103_112384,0000103,1,1.0,train
0000103_113024,0000103,1,0.0,train
0000103_113152,0000103,1,0.0,train
0000103_113408,0000103,1,1.0,train
0000103_113792,0000103,1,1.0,train
0000103_113920,0000103,1,1.0,train
0000103_114304,0000103,1,1.0,train
0000103_114432,0000103,1,1.0,train
0000103_115072,0000103,1,1.0,train
0000103_115968,0000103,1,0.0,train
0000103_116352,0000103,1,1.0,train
0000103_116480,0000103,1,1.0,train
0000103_117760,0000103,1,0.0,train
0000103_118272,0000103,1,0.0,train
0000103_118528,0000103,1,1.0,train
0000103_118656,0000103,1,1.0,train
0000103_118912,0000103,1,1.0,train
0000103_119040,0000103,1,0.0,train
0000103_119168,0000103,1,1.0,train
0000103_119296,0000103,1,1.0,train
0000103_119936,0000103,1,0.0,train
0000103_120192,0000103,1,0.0,train
0000103_120704,0000103,1,0.0,train
0000103_121856,0000103,1,0.0,train
0000103_122496,0000103,1,0.0,train
0000103_122752,0000103,1,0.0,train
0000103_122880,0000103,1,0.0,train
0000103_123008,0000103,1,1.0,train
0000103_123136,0000103,1,1.0,train
0000103_123264,0000103,1,1.0,train
0000103_123520,0000103,1,0.0,train
0000103_123776,0000103,1,0.0,train
0000112_1920,0000112,1,0.0,train
0000112_3712,0000112,1,0.0,train
0000112_3968,0000112,1,0.0,train
0000112_5632,0000112,1,0.0,train
0000112_6144,0000112,1,0.0,train
0000112_6400,0000112,1,0.0,train
0000112_7168,0000112,1,0.0,train
0000112_7296,0000112,1,0.0,train
0000112_7808,0000112,1,0.0,train
0000112_8064,0000112,1,0.0,train
0000112_8192,0000112,1,0.0,train
0000112_8576,0000112,1,0.0,train
0000112_8832,0000112,1,0.0,train
0000112_9216,0000112,1,0.0,train
0000112_9856,0000112,1,0.0,train
0000112_9984,0000112,1,0.0,train
0000112_10368,0000112,1,0.0,train
0000112_10624,0000112,1,0.0,train
0000112_11008,0000112,1,0.0,train
0000112_12416,0000112,1,0.0,train
0000112_13440,0000112,1,0.0,train
0000112_13952,0000112,1,0.0,train
0000112_14336,0000112,1,0.0,train
0000112_15104,0000112,1,0.0,train
0000112_15616,0000112,1,0.0,train
0000112_15744,0000112,1,0.0,train
0000112_16384,0000112,1,0.0,train
0000112_16512,0000112,1,0.0,train
0000112_16896,0000112,1,0.0,train
0000112_18688,0000112,1,0.0,train
0000112_19328,0000112,1,0.0,train
0000112_19584,0000112,1,0.0,train
0000112_22272,0000112,1,0.0,train
0000112_22528,0000112,1,0.0,train
0000112_23552,0000112,1,0.0,train
0000112_23680,0000112,1,0.0,train
0000112_26112,0000112,1,0.0,train
0000112_26240,0000112,1,0.0,train
0000112_26624,0000112,1,0.0,train
0000112_27520,0000112,1,0.0,train
0000112_27648,0000112,1,0.0,train
0000112_27904,0000112,1,0.0,train
0000112_28416,0000112,1,0.0,train
0000112_28928,0000112,1,0.0,train
0000112_29568,0000112,1,0.0,train
0000112_29696,0000112,1,0.0,train
0000112_30336,0000112,1,0.0,train
0000112_31744,0000112,1,0.0,train
0000112_32512,0000112,1,0.0,train
0000112_33280,0000112,1,0.0,train
0000112_33408,0000112,1,0.0,train
0000112_33920,0000112,1,0.0,train
0000112_34432,0000112,1,0.0,train
0000112_34560,0000112,1,0.0,train
0000112_35072,0000112,1,0.0,train
0000112_35840,0000112,1,0.0,train
0000112_36608,0000112,1,0.0,train
0000112_36864,0000112,1,0.0,train
0000112_36992,0000112,1,0.0,train
0000112_38784,0000112,1,0.0,train
0000112_39040,0000112,1,0.0,train
0000112_40192,0000112,1,0.0,train
0000112_40320,0000112,1,0.0,train
0000112_40960,0000112,1,0.0,train
0000112_41088,0000112,1,0.0,train
0000112_41344,0000112,1,0.0,train
0000112_41856,0000112,1,0.0,train
0000112_41984,0000112,1,0.0,train
0000112_42112,0000112,1,0.0,train
0000112_42880,0000112,1,0.0,train
0000112_44544,0000112,1,0.0,train
0000112_45184,0000112,1,0.0,train
0000112_45440,0000112,1,0.0,train
0000112_46848,0000112,1,0.0,train
0000112_47360,0000112,1,0.0,train
0000112_47744,0000112,1,0.0,train
0000112_48512,0000112,1,0.0,train
0000112_49408,0000112,1,0.0,train
0000112_50048,0000112,1,0.0,train
0000112_50816,0000112,1,0.0,train
0000112_51072,0000112,1,0.0,train
0000112_51456,0000112,1,0.0,train
0000112_52480,0000112,1,0.0,train
0000112_53120,0000112,1,0.0,train
0000112_53248,0000112,1,0.0,train
0000112_53632,0000112,1,0.0,train
0000112_54272,0000112,1,0.0,train
0000112_55168,0000112,1,0.0,train
0000112_55552,0000112,1,0.0,train
0000112_55808,0000112,1,0.0,train
0000112_56960,0000112,1,0.0,train
0000112_57216,0000112,1,0.0,train
0000112_57600,0000112,1,0.0,train
0000112_58112,0000112,1,0.0,train
0000112_58880,0000112,1,0.0,train
0000112_61184,0000112,1,0.0,train
0000112_61312,0000112,1,0.0,train
0000112_62080,0000112,1,0.0,train
0000112_62336,0000112,1,0.0,train
0000112_62464,0000112,1,0.0,train
0000112_62848,0000112,1,0.0,train
0000112_63616,0000112,1,0.0,train
0000112_63872,0000112,1,0.0,train
0000112_64000,0000112,1,0.0,train
0000112_64768,0000112,1,0.0,train
0000112_64896,0000112,1,0.0,train
0000112_65024,0000112,1,0.0,train
0000112_65152,0000112,1,0.0,train
0000112_65536,0000112,1,0.0,train
0000112_66048,0000112,1,0.0,train
0000112_66176,0000112,1,0.0,train
0000112_66304,0000112,1,0.0,train
0000112_66432,0000112,1,0.0,train
0000112_67328,0000112,1,1.0,train
0000112_67456,0000112,1,1.0,train
0000112_67584,0000112,1,0.0,train
0000112_67968,0000112,1,0.0,train
0000112_68096,0000112,1,0.0,train
0000112_68864,0000112,1,0.0,train
0000112_69120,0000112,1,0.0,train
0000112_69248,0000112,1,0.0,train
0000112_70144,0000112,1,0.0,train
0000112_70272,0000112,1,0.0,train
0000112_71040,0000112,1,0.0,train
0000112_72576,0000112,1,0.0,train
0000112_73728,0000112,1,0.0,train
0000112_73984,0000112,1,0.0,train
0000112_74752,0000112,1,0.0,train
0000112_75136,0000112,1,0.0,train
0000112_75264,0000112,1,0.0,train
0000112_76928,0000112,1,0.0,train
0000112_77696,0000112,1,0.0,train
0000112_79104,0000112,1,0.0,train
0000112_79872,0000112,1,0.0,train
0000112_80384,0000112,1,0.0,train
0000112_80768,0000112,1,0.0,train
0000112_81024,0000112,1,0.0,train
0000112_81792,0000112,1,0.0,train
0000112_81920,0000112,1,0.0,train
0000112_83200,0000112,1,0.0,train
0000112_83456,0000112,1,0.0,train
0000112_84352,0000112,1,0.0,train
0000112_84480,0000112,1,0.0,train
0000112_84608,0000112,1,0.0,train
0000112_85376,0000112,1,0.0,train
0000112_86016,0000112,1,0.0,train
0000112_86144,0000112,1,0.0,train
0000112_87552,0000112,1,0.0,train
0000112_88192,0000112,1,0.0,train
0000112_90624,0000112,1,0.0,train
0000112_92288,0000112,1,0.0,train
0000112_93184,0000112,1,0.0,train
0000112_93696,0000112,1,0.0,train
0000112_93952,0000112,1,0.0,train
0000112_95104,0000112,1,0.0,train
0000112_96128,0000112,1,0.0,train
0000112_96640,0000112,1,0.0,train
0000127_128,0000127,1,1.0,train
0000127_384,0000127,1,1.0,train
0000127_640,0000127,1,1.0,train
0000127_768,0000127,1,0.0,train
0000127_896,0000127,1,1.0,train
0000127_1280,0000127,1,1.0,train
0000127_1792,0000127,1,0.0,train
0000127_1920,0000127,1,0.0,train
0000127_2048,0000127,1,1.0,train
0000127_2304,0000127,1,1.0,train
0000127_2688,0000127,1,1.0,train
0000127_2816,0000127,1,1.0,train
0000127_2944,0000127,1,1.0,train
0000127_3072,0000127,1,1.0,train
0000127_3328,0000127,1,0.0,train
0000127_3456,0000127,1,1.0,train
0000127_3840,0000127,1,0.0,train
0000127_3968,0000127,1,1.0,train
0000127_4352,0000127,1,1.0,train
0000127_4480,0000127,1,1.0,train
0000127_4608,0000127,1,1.0,train
0000127_4864,0000127,1,1.0,train
0000127_5248,0000127,1,1.0,train
0000127_5376,0000127,1,1.0,train
0000127_5760,0000127,1,0.0,train
0000127_6656,0000127,1,0.0,train
0000127_7040,0000127,1,0.0,train
0000127_8320,0000127,1,0.0,train
0000127_8448,0000127,1,0.0,train
0000127_9856,0000127,1,0.0,train
0000127_10240,0000127,1,0.0,train
0000127_10880,0000127,1,1.0,train
0000127_11008,0000127,1,1.0,train
0000127_11136,0000127,1,1.0,train
0000127_11264,0000127,1,1.0,train
0000127_11392,0000127,1,1.0,train
0000127_11648,0000127,1,1.0,train
0000127_11776,0000127,1,0.0,train
0000127_11904,0000127,1,1.0,train
0000127_12160,0000127,1,1.0,train
0000127_13440,0000127,1,1.0,train
0000127_13952,0000127,1,0.0,train
0000127_14208,0000127,1,1.0,train
0000127_14464,0000127,1,1.0,train
0000127_14592,0000127,1,1.0,train
0000127_14720,0000127,1,1.0,train
0000127_14848,0000127,1,1.0,train
0000127_14976,0000127,1,1.0,train
0000127_15232,0000127,1,0.0,train
